74	W	6.952400E+01	1.209800E+01	2.818000E+00	7.575410E+00	4.288740E+00	-1.349980E+00	8.652000E-02	1.725330E+01	-2.238740E+00	-7.273380E-02	0.000000E+00	1.626130E+01	-2.606720E+00	0.000000E+00	0.000000E+00	1.415360E+01	-2.325800E+00	0.000000E+00	0.000000E+00	1.930000E+01	3.054000E+02	1.839200E+02	7.972660E+00	3.877040E-01	-3.471550E-01	1.623720E-02	1.910150E-01	1.512400E+00	-1.912200E-01	3.714500E-03	5.931000E+01	6.723300E+01	8.396000E+00	9.670000E+00	1.154200E+01	1.020400E+01	2.617000E+00	9.580000E-01	1.470000E-01	2.700000E-01	2.550000E-01	5.100000E+00	1.150000E+00	1.380000E+00	2.610000E+00	6.061800E+01	9.454000E+00	2.575000E+00	2.281000E+00	1.872000E+00	1.809000E+00	1.042980E+00	1.062808E+00	1.160043E+00	1.090399E+00	1.189608E+00														7.270000E+02								
75	RE	7.167600E+01	1.252500E+01	2.931000E+00	1.369440E+00	7.794440E+00	-1.998220E+00	1.262250E-01	1.787500E+01	-2.610510E+00	-1.360930E-02	0.000000E+00	1.635640E+01	-2.624530E+00	0.000000E+00	0.000000E+00	1.423920E+01	-2.353260E+00	0.000000E+00	0.000000E+00	2.102000E+01	3.092000E+02	1.862000E+02	7.999400E+00	3.887390E-01	-3.467260E-01	1.617510E-02	1.896440E-01	1.508670E+00	-1.895700E-01	3.495840E-03	6.113100E+01	6.929800E+01	8.651000E+00	1.000800E+01	1.195700E+01	1.053400E+01	2.675000E+00	9.590000E-01	1.440000E-01	2.830000E-01	2.680000E-01	5.060000E+00	0.000000E+00	0.000000E+00	0.000000E+00	6.247200E+01	9.775000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00														7.360000E+02								
76	OS	7.387200E+01	1.296400E+01	3.050000E+00	1.375340E+01	1.021220E+00	-7.771260E-01	5.388110E-02	1.735250E+01	-2.285500E+00	-5.880470E-02	0.000000E+00	1.642330E+01	-2.631630E+00	0.000000E+00	0.000000E+00	1.427950E+01	-2.219710E+00	0.000000E+00	0.000000E+00	2.250000E+01	3.158000E+02	1.902000E+02	8.025740E+00	3.904580E-01	-3.466580E-01	1.614550E-02	1.164480E-01	1.576150E+00	-2.053320E-01	4.667310E-03	6.299100E+01	7.140400E+01	8.910000E+00	1.035400E+01	1.238400E+01	1.087100E+01	2.529000E+00	9.610000E-01	1.300000E-01	2.950000E-01	2.810000E-01	5.010000E+00	1.150000E+00	1.370000E+00	2.590000E+00	6.436600E+01	1.010300E+01	2.792000E+00	2.457000E+00	2.031000E+00	1.960000E+00	1.043034E+00	1.062268E+00	1.158248E+00	1.094500E+00	1.031621E+00														7.460000E+02								
77	IR	7.611200E+01	1.342400E+01	3.172000E+00	1.255060E+01	1.630900E+00	-8.756760E-01	5.920110E-02	1.652700E+01	-1.763150E+00	-1.352320E-01	0.000000E+00	1.651440E+01	-2.648320E+00	0.000000E+00	0.000000E+00	1.434220E+01	-2.401830E+00	0.000000E+00	0.000000E+00	2.242000E+01	3.191000E+02	1.922000E+02	8.051500E+00	3.931430E-01	-3.470520E-01	1.615700E-02	7.199080E-02	1.612040E+00	-2.131860E-01	5.204970E-03	6.488600E+01	7.354900E+01	9.173000E+00	1.070600E+01	1.282400E+01	1.121500E+01	2.387000E+00	9.620000E-01	1.200000E-01	3.080000E-01	2.940000E-01	4.960000E+00	1.160000E+00	1.380000E+00	2.590000E+00	6.629600E+01	1.043600E+01	2.909000E+00	2.551000E+00	2.116000E+00	2.040000E+00	1.042662E+00	1.061546E+00	1.155823E+00	1.054232E+00	1.076215E+00														7.570000E+02								
78	PT	7.839500E+01	1.389200E+01	3.297000E+00	1.278820E+01	1.636050E+00	-8.985230E-01	6.185500E-02	1.736360E+01	-2.211200E+00	-7.309340E-02	0.000000E+00	1.670240E+01	-2.716310E+00	0.000000E+00	0.000000E+00	1.437850E+01	-2.348340E+00	0.000000E+00	0.000000E+00	2.137000E+01	3.239000E+02	1.950900E+02	8.080840E+00	3.957900E-01	-3.480320E-01	1.623450E-02	4.201860E-02	1.636110E+00	-2.179640E-01	5.526700E-03	6.682000E+01	7.573600E+01	9.441000E+00	1.106900E+01	1.327300E+01	1.156400E+01	2.632000E+00	9.630000E-01	1.140000E-01	3.210000E-01	3.060000E-01	4.970000E+00	1.160000E+00	1.390000E+00	2.560000E+00	6.826700E+01	1.077600E+01	3.026000E+00	2.645000E+00	2.202000E+00	2.122000E+00	1.042745E+00	1.061683E+00	1.155120E+00	1.064544E+00	1.084389E+00														7.900000E+02								
79	AU	8.072300E+01	1.435300E+01	3.425000E+00	4.963520E+00	5.792120E+00	-1.618420E+00	1.029110E-01	1.742400E+01	-2.239110E+00	-6.637200E-02	0.000000E+00	1.647340E+01	-2.578340E+00	0.000000E+00	0.000000E+00	1.443980E+01	-2.328380E+00	0.000000E+00	0.000000E+00	1.937000E+01	3.274000E+02	1.972000E+02	8.105240E+00	4.005760E-01	-3.493400E-01	1.632640E-02	1.569160E-02	1.654060E+00	-2.209820E-01	5.707510E-03	6.877900E+01	7.796800E+01	9.711000E+00	1.143900E+01	1.373300E+01	1.191800E+01	2.439000E+00	9.640000E-01	1.070000E-01	3.340000E-01	3.200000E-01	4.870000E+00	1.160000E+00	1.380000E+00	2.550000E+00	7.027300E+01	1.112500E+01	3.148000E+00	2.743000E+00	2.291000E+00	2.206000E+00	1.042540E+00	1.061258E+00	1.154267E+00	1.060072E+00	1.082507E+00	1.380000E+02	6.709000E+02	6.010000E-01	1.292000E+00	3.162300E+04	2.880000E-01	1.010000E+02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	7.900000E+02								
80	HG	8.310300E+01	1.484600E+01	3.562000E+00	1.975940E+01	-1.979900E+00	-2.769810E-01	2.688560E-02	1.718570E+01	-2.084700E+00	-8.532940E-02	0.000000E+00	1.659030E+01	-2.606700E+00	0.000000E+00	0.000000E+00	1.451950E+01	-2.330160E+00	0.000000E+00	0.000000E+00	1.354600E+01	3.331000E+02	2.006100E+02	8.125420E+00	4.058580E-01	-3.503290E-01	1.637720E-02	1.145870E-01	1.580760E+00	-2.029680E-01	4.356920E-03	7.082100E+01	8.025800E+01	9.987000E+00	1.182300E+01	1.420900E+01	1.228400E+01	2.400000E+00	9.650000E-01	1.070000E-01	3.470000E-01	3.330000E-01	4.830000E+00	1.160000E+00	1.390000E+00	2.540000E+00	7.232400E+01	1.148000E+01	3.278000E+00	2.847000E+00	2.385000E+00	2.295000E+00	1.042654E+00	1.061393E+00	1.154739E+00	1.078413E+00	1.128924E+00														8.000000E+02								
81	TL	8.552800E+01	1.534400E+01	3.700000E+00	1.528790E+01	2.736640E-01	-6.388900E-01	4.574950E-02	1.773790E+01	-2.377450E+00	-4.332230E-02	0.000000E+00	1.665640E+01	-2.615930E+00	0.000000E+00	0.000000E+00	1.454730E+01	-2.267730E+00	0.000000E+00	0.000000E+00	1.186000E+01	3.394000E+02	2.043900E+02	8.143990E+00	4.086920E-01	-3.498020E-01	1.628800E-02	1.470520E-01	1.566950E+00	-2.003470E-01	4.209010E-03	7.286000E+01	8.255800E+01	1.026600E+01	1.221000E+01	1.469800E+01	1.265700E+01	2.498000E+00	9.660000E-01	1.070000E-01	3.600000E-01	3.470000E-01	4.780000E+00	0.000000E+00	0.000000E+00	0.000000E+00	7.440900E+01	1.181500E+01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00														8.100000E+02								
82	PB	8.800600E+01	1.586000E+01	3.850000E+00	8.633740E+00	3.694000E+00	-1.213120E+00	7.746010E-02	1.779630E+01	-2.376910E+00	-4.558830E-02	0.000000E+00	1.671310E+01	-2.615380E+00	0.000000E+00	0.000000E+00	1.457710E+01	-2.252790E+00	0.000000E+00	0.000000E+00	1.134000E+01	3.441000E+02	2.072100E+02	8.159960E+00	4.180310E-01	-3.523300E-01	1.646600E-02	1.821670E-01	1.546610E+00	-1.959730E-01	3.907720E-03	7.495700E+01	8.492200E+01	1.054900E+01	1.261100E+01	1.519800E+01	1.303500E+01	2.466000E+00	9.670000E-01	1.120000E-01	3.730000E-01	3.600000E-01	4.730000E+00	1.160000E+00	1.820000E+00	2.500000E+00	7.653900E+01	1.221700E+01	3.554000E+00	3.066000E+00	2.586000E+00	2.484000E+00	1.043011E+00	1.059892E+00	1.156470E+00	1.261769E+00	1.753165E+00	1.468000E+02	7.029000E+02	5.870000E-01	1.320000E+00	3.801900E+04	2.830000E-01	1.130000E+02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	8.230000E+02								
83	BI	9.052700E+01	1.638500E+01	3.999000E+00	9.442930E+00	3.449650E+00	-1.198860E+00	7.834840E-02	1.753480E+01	-2.233530E+00	-5.961610E-02	0.000000E+00	1.670780E+01	-2.586480E+00	0.000000E+00	0.000000E+00	1.468320E+01	-2.309400E+00	0.000000E+00	0.000000E+00	9.800000E+00	3.470000E+02	2.090000E+02	8.174890E+00	4.279160E-01	-3.550680E-01	1.666010E-02	1.898600E-01	1.561250E+00	-2.009320E-01	4.367680E-03	7.709700E+01	8.733500E+01	1.083600E+01	1.302100E+01	1.570800E+01	1.341800E+01	2.338000E+00	9.680000E-01	1.170000E-01	3.870000E-01	3.730000E-01	4.680000E+00	0.000000E+00	0.000000E+00	0.000000E+00	7.870600E+01	1.259800E+01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.537000E+02	7.139000E+02	5.810000E-01	1.333000E+00	3.920400E+04	2.810000E-01	1.160000E+02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	8.230000E+02								
86	RN	9.841700E+01	1.805500E+01	4.478000E+00	1.517820E+01	3.490200E-01	-6.376380E-01	4.513770E-02	1.750280E+01	-2.148760E+00	-7.246380E-02	0.000000E+00	1.690000E+01	-2.609450E+00	0.000000E+00	0.000000E+00	1.472430E+01	-2.129050E+00	0.000000E+00	0.000000E+00	9.730000E-03	3.686000E+02	2.220000E+02	8.225530E+00	4.514780E-01	-3.620560E-01	1.715560E-02	1.966190E-01	1.600800E+00	-2.138000E-01	5.517170E-03	8.380000E+01	9.487700E+01	1.172400E+01	1.431600E+01	1.733400E+01	1.461200E+01	2.344000E+00	9.690000E-01	1.340000E-01	4.290000E-01	4.110000E-01	4.490000E+00	0.000000E+00	0.000000E+00	0.000000E+00	8.547600E+01	1.337400E+01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00														7.940000E+02								
90	TH	1.096490E+02	2.047000E+01	5.182000E+00	1.343360E+01	1.348050E+00	-8.132800E-01	5.556640E-02	1.854810E+01	-2.612810E+00	-7.905740E-03	0.000000E+00	1.704830E+01	-2.585690E+00	0.000000E+00	0.000000E+00	1.477300E+01	-1.911920E+00	0.000000E+00	0.000000E+00	1.170000E+01	3.852000E+02	2.320000E+02	8.278430E+00	4.790560E-01	-3.676570E-01	1.746210E-02	1.708900E-01	1.655610E+00	-2.297020E-01	6.925160E-03	9.333400E+01	1.055920E+02	1.296600E+01	1.620000E+01	1.969200E+01	1.630000E+01	2.388000E+00	9.710000E-01	1.610000E-01	4.790000E-01	4.630000E-01	4.330000E+00	0.000000E+00	0.000000E+00	0.000000E+00	9.514400E+01	1.554900E+01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00														8.470000E+02								
92	U	1.156030E+02	2.175600E+01	5.549000E+00	1.379510E+01	1.239830E+00	-8.015450E-01	5.535960E-02	1.752580E+01	-2.072370E+00	-7.239320E-02	0.000000E+00	1.703530E+01	-2.569030E+00	0.000000E+00	0.000000E+00	1.490360E+01	-2.121480E+00	0.000000E+00	0.000000E+00	1.905000E+01	3.953000E+02	2.380700E+02	8.330100E+00	4.783140E-01	-3.672500E-01	1.741290E-02	1.082770E-01	1.741580E+00	-2.541040E-01	8.950560E-03	9.842800E+01	1.112890E+02	1.361300E+01	1.721800E+01	2.094700E+01	1.716700E+01	2.292000E+00	9.720000E-01	1.760000E-01	4.670000E-01	4.890000E-01	4.240000E+00	1.150000E+00	1.920000E+00	2.400000E+00	1.002700E+02	1.639800E+01	5.182000E+00	4.303000E+00	3.728000E+00	3.552000E+00	1.042929E+00	1.061519E+00	1.164396E+00	1.426497E+00	2.435002E+00														8.900000E+02								
94	PU	1.217600E+02	2.309500E+01	5.914000E+00	1.827870E+01	-1.173710E+00	-3.683440E-01	2.987380E-02	1.755190E+01	-2.021620E+00	-8.229400E-02	0.000000E+00	1.729530E+01	-2.621640E+00	0.000000E+00	0.000000E+00	1.485350E+01	-1.877330E+00	0.000000E+00	0.000000E+00	1.970000E+01	3.970000E+02	2.391000E+02	8.381740E+00	4.770850E-01	-3.665560E-01	1.734220E-02	3.887910E-02	1.822290E+00	-2.760990E-01	1.073920E-02	1.036530E+02	1.171460E+02	1.427900E+01	1.827800E+01	2.226300E+01	1.805300E+01	2.251000E+00	9.730000E-01	2.050000E-01	4.640000E-01	5.140000E-01	4.140000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.056110E+02	1.734800E+01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00														9.210000E+02								
